timestamp_utc,relative_s,channel,direction,id_hex,name,sender,receiver,dlc,bus_type,message_kind,data_hex
2026-06-22T14:43:32.998Z,0.000000,CAN0,Tx,0x181,DATA_001_ADAS_DOMAIN_MOTION_REQUEST_TO_BRAKE_CONTROLLER,ADAS_DOMAIN,BRAKE_CONTROLLER,64,fd,data,ad000090197dd23072b33bf303424464bdfeffda414441535f444f4d41494e202d3e204252414b455f434f4e54524f4c4c455200000000000000000000000000
2026-06-22T14:43:32.998Z,0.000000,CAN0,Tx,0x182,DATA_002_ADAS_DOMAIN_STEERING_TORQUE_REQUEST_TO_STEERING_CONTROLLER,ADAS_DOMAIN,STEERING_CONTROLLER,64,fd,data,3d000090197dd23072b33bf303424464bdfeffda414441535f444f4d41494e202d3e205354454552494e475f434f4e54524f4c4c455200000000000000000000
2026-06-22T14:43:32.998Z,0.000000,CAN0,Tx,0x18C,DATA_012_CENTRAL_GATEWAY_ROUTING_STATUS_TO_DIAG_TESTER,CENTRAL_GATEWAY,DIAG_TESTER,64,fd,data,5a000090197dd23072b33bf303424464bdfeffda43454e5452414c5f47415445574159202d3e20444941475f5445535445520000000000000000000000000000
2026-06-22T14:43:32.998Z,0.000000,CAN0,Tx,0x193,DATA_019_CENTRAL_GATEWAY_SYNC_TIME_TO_ADAS_ECU_TEMP_SENSOR,CENTRAL_GATEWAY,ADAS_ECU_TEMP_SENSOR,64,fd,data,bc000090197dd23072b33bf303424464bdfeffda43454e5452414c5f47415445574159202d3e20414441535f4543555f54454d505f53454e534f520000000000
2026-06-22T14:43:32.998Z,0.000007,CAN2,Tx,0x18B,DATA_011_STEERING_CONTROLLER_STEERING_STATUS_TO_DIAG_TESTER,STEERING_CONTROLLER,DIAG_TESTER,64,fd,data,6d000090197dd23072b33bf303424464bdfeffda5354454552494e475f434f4e54524f4c4c4552202d3e20444941475f54455354455200000000000000000000
2026-06-22T14:43:32.998Z,0.000068,CAN1,Tx,0x195,DATA_021_LIDAR_FRONT_OBJECT_LIST_TO_ADAS_DOMAIN,LIDAR_FRONT,ADAS_DOMAIN,64,fd,data,9a000090197de23072b33bf303424454bdfeffda4c494441525f46524f4e54202d3e20414441535f444f4d41494e000000000000000000000000000000000000
2026-06-22T14:43:32.998Z,0.000072,CAN0,Tx,0x187,DATA_007_IMU_YAW_RATE_SENSOR_VEHICLE_DYNAMICS_TO_ADAS_DOMAIN,IMU_YAW_RATE_SENSOR,ADAS_DOMAIN,64,fd,data,ee000090197de23072b33bf303424454bdfeffda494d555f5941575f524154455f53454e534f52202d3e20414441535f444f4d41494e00000000000000000000
2026-06-22T14:43:32.998Z,0.000091,CAN0,Tx,0x185,DATA_005_RADAR_FRONT_LONG_RANGE_OBJECT_LIST_TO_ADAS_DOMAIN,RADAR_FRONT_LONG_RANGE,ADAS_DOMAIN,64,fd,data,b90000a0197de23072b33bf303424454bdfeffda52414441525f46524f4e545f4c4f4e475f52414e4745202d3e20414441535f444f4d41494e00000000000000
2026-06-22T14:43:32.998Z,0.000103,CAN1,Tx,0x183,DATA_003_CAMERA_FRONT_WIDE_LANE_MODEL_TO_ADAS_DOMAIN,CAMERA_FRONT_WIDE,ADAS_DOMAIN,64,fd,data,9b0000a0197de23072b33bf303424454bdfeffda43414d4552415f46524f4e545f57494445202d3e20414441535f444f4d41494e000000000000000000000000
2026-06-22T14:43:32.998Z,0.000162,CAN3,Tx,0x194,DATA_020_DIAG_TESTER_DIAGNOSTIC_REQUEST_TO_CENTRAL_GATEWAY,DIAG_TESTER,CENTRAL_GATEWAY,64,fd,data,ba0001a0197de23072b33bf403424444bdfe0fdb444941475f544553544552202d3e2043454e5452414c5f474154455741590000000000000000000000000000
2026-06-22T14:43:32.998Z,0.000261,CAN0,Tx,0x191,DATA_017_CENTRAL_GATEWAY_SYNC_TIME_TO_LIDAR_FRONT,CENTRAL_GATEWAY,LIDAR_FRONT,64,fd,data,dc0002b0197ee23072c33bf403424444bdfd0fdb43454e5452414c5f47415445574159202d3e204c494441525f46524f4e540000000000000000000000000000
